,조사연도,가구고유번호,수도권여부,가구주_성별코드,가구원수,노인가구코드,조손가구코드,한부모가구코드,다문화가구코드,장애인가구코드,교육정도_통합코드,동거코드,산업대분류코드,직업대분류코드,만연령,종사상지위코드,혼인상태코드,입주형태통합코드,전용면적규모코드,주택종류통합코드,부채보유여부,자산금액,부채금액,근로소득,사업소득,재산소득
16826,2016,914200281,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,L,9,63,상용근로자,배우자있음,자기집,49.6㎡ 미만,단독주택,부채 보유,11635,850,3800,0,0
16827,2016,914200291,비수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,5,54,임시.일용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 미보유,3766,0,1800,0,0
16828,2016,914200371,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,대학졸업 이상,같이 살고 있음,J,2,38,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,83445,26000,4000,5000,1200
16829,2016,914201131,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,Q,2,33,고용원이 없는 자영업자,미혼,전세,49.6㎡ 미만,연립 및 다세대,부채 보유,6145,400,0,2160,0
16830,2016,914201181,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,0,0,76,"기타(무직자, 가사, 학생 등)",이혼,월세,49.6㎡ 미만,단독주택,부채 보유,2020,934,0,0,0
16831,2016,914201191,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,71,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,12102,4236,1440,0,0
16832,2016,914201221,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,9,45,상용근로자,미혼,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,27200,2000,3500,0,0
16833,2016,914201231,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,O,4,42,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,30294,0,4500,0,0
16834,2016,914201271,비수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,1인 가구,0,0,64,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ 미만,연립 및 다세대,부채 보유,14000,8530,0,0,0
16835,2016,914201281,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,따로 살고 있음(직장),O,3,51,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,143606,7652,6321,0,2852
16836,2016,914201371,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,K,2,42,상용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,8538,1000,3600,0,0
16837,2016,914202111,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",사별,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,53700,0,0,0,0
16838,2016,914202121,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,L,5,51,고용원이 있는 자영업자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,160373,63330,0,7000,0
16839,2016,914202131,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,2,56,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,54974,670,9600,0,0
16840,2016,914202301,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,2,35,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,23929,11071,6465,0,0
16841,2016,914202331,비수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,68,"기타(무직자, 가사, 학생 등)",배우자있음,전세,49.6㎡ 미만,아파트,부채 미보유,18828,0,1000,0,0
16842,2016,914202381,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,8,33,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,4019,650,3120,0,0
16843,2016,914203141,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,50,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,55950,2300,11668,0,0
16844,2016,914203341,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,49,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,176858,4500,18200,0,11800
16845,2016,914203371,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,9,53,임시.일용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,10114,0,1560,0,0
16846,2016,914203381,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,3,48,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,41342,6364,6800,0,0
16847,2016,914203391,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,F,7,76,임시.일용근로자,배우자있음,월세,49.6㎡ 미만,아파트,부채 미보유,2010,0,960,0,0
16848,2016,914204141,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,60,"기타(무직자, 가사, 학생 등)",배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,89202,7000,10500,0,0
16849,2016,914500111,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,Q,9,60,임시.일용근로자,사별,월세,49.6㎡ 미만,아파트,부채 미보유,485,0,960,0,0
16850,2016,914500121,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,71,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ 미만,단독주택,부채 미보유,25327,0,0,0,20
16851,2016,914500131,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,N,3,30,상용근로자,미혼,기타,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,1296,500,2540,0,0
16852,2016,914500141,수도권,여자,3,그 외 가구,그 외 가구,한부모 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,9,44,임시.일용근로자,사별,전세,49.6㎡ 미만,연립 및 다세대,부채 미보유,6652,0,1800,0,0
16853,2016,914500171,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,L,9,67,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,37376,0,2500,0,0
16854,2016,914500181,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,55,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,52790,20000,10000,0,0
16855,2016,914501201,비수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,0,0,62,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,23200,0,480,0,150
16856,2016,914501211,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,I,5,67,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,17507,1854,0,3500,0
16857,2016,914501221,비수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,33,상용근로자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,3817,410,2400,0,0
16858,2016,914503351,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,50,고용원이 없는 자영업자,배우자있음,월세,132.2㎡ 이상,아파트,부채 보유,20363,4500,766,3500,0
16859,2016,914503361,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,89,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,132.2㎡ 이상,단독주택,부채 미보유,140500,0,0,0,620
16860,2016,914503371,수도권,여자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,Q,2,65,상용근로자,배우자있음,월세,132.2㎡ 이상,아파트,부채 미보유,2537,0,2400,0,0
16861,2016,914503391,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,N,3,48,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,29820,50,3000,0,0
16862,2016,914600101,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,82,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,216000,30260,0,0,3384
16863,2016,914600111,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,I,3,61,상용근로자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,2730,4720,3200,2100,0
16864,2016,914600121,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,74,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,75186,13000,1080,0,800
16865,2016,914600131,수도권,여자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,62,고용원이 없는 자영업자,사별,자기집,86.0㎡ ~ 132.2㎡ 미만,연립 및 다세대,부채 보유,41260,15700,0,1800,0
16866,2016,914600181,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,30,상용근로자,미혼,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,27424,0,3000,0,0
16867,2016,914600301,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,H,2,29,상용근로자,미혼,월세,49.6㎡ 미만,아파트,부채 미보유,21900,0,4000,0,0
16868,2016,914600311,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,O,4,39,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,30010,8700,5000,0,0
16869,2016,914600321,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,2,41,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,22500,13200,2400,0,0
16870,2016,914600331,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,68,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,31500,0,0,0,0
16871,2016,914600341,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,E,8,63,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,52950,1000,2400,2400,1200
16872,2016,914600351,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,S,4,24,임시.일용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,205,0,960,0,0
16873,2016,914600361,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,59,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,109200,52500,12000,0,15
16874,2016,914600391,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,8,38,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,42000,0,8400,0,0
16875,2016,915200131,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,1인 가구,O,9,76,임시.일용근로자,사별,전세,49.6㎡ 미만,단독주택,부채 미보유,2100,0,180,0,0
16876,2016,915200171,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,S,4,51,임시.일용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,1705,0,1800,0,0
16877,2016,915200191,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,2,59,상용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,4592,1020,2800,0,0
16878,2016,915200241,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,E,8,54,상용근로자,이혼,전세,49.6㎡ 미만,아파트,부채 미보유,10460,0,8400,0,0
16879,2016,915200251,비수도권,여자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,S,4,43,임시.일용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,599,0,960,0,0
16880,2016,915200261,비수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,3,43,상용근로자,이혼,자기집,49.6㎡ 미만,연립 및 다세대,부채 보유,23784,50,1000,0,0
16881,2016,915200281,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,F,7,57,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ 미만,연립 및 다세대,부채 보유,22720,7556,3000,2500,360
16882,2016,915200321,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,67,"기타(무직자, 가사, 학생 등)",이혼,전세,49.6㎡ 미만,단독주택,부채 미보유,8158,0,0,0,500
16883,2016,915200351,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ 미만,연립 및 다세대,부채 미보유,8151,0,0,0,0
16884,2016,915201101,수도권,남자,4,그 외 가구,그 외 가구,한부모 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,72,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,40595,13500,1560,0,240
16885,2016,915201131,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,F,8,50,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,57864,2000,1200,8000,0
16886,2016,915201141,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,H,8,70,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,24529,4300,1920,0,0
16887,2016,915201151,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,71,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,67160,29000,0,0,0
16888,2016,915201181,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,62,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,84220,0,6000,0,90
16889,2016,915201191,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,D,2,36,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,27190,2800,6523,0,0
16890,2016,915201211,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,T,4,65,임시.일용근로자,이혼,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,9700,0,960,0,0
16891,2016,915201261,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,69,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,10610,0,0,0,72
16892,2016,915201281,비수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,K,5,51,"기타 종사자(실적급의 보험설계사, 대리 운전기사, 학습지 방문 교사 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,44570,17813,0,9200,570
16893,2016,915201301,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,F,9,49,임시.일용근로자,미혼,월세,49.6㎡ 미만,아파트,부채 미보유,1230,0,1440,0,0
16894,2016,915201341,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,34,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,25540,11280,8900,0,0
16895,2016,915201371,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,57,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,66780,0,9480,0,0
16896,2016,915202101,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,P,9,75,임시.일용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,13030,2300,240,0,0
16897,2016,915202151,수도권,여자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,3,50,상용근로자,이혼,자기집,49.6㎡ 미만,연립 및 다세대,부채 보유,20510,12000,2120,0,0
16898,2016,915202161,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,I,5,41,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,19692,7000,4200,720,0
16899,2016,915202171,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,73,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,30415,200,0,0,85
16900,2016,915202191,수도권,남자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,7,52,고용원이 있는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,63313,20300,5900,2000,0
16901,2016,915202341,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,8,59,임시.일용근로자,이혼,전세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,14805,1209,2400,1200,0
16902,2016,915202351,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,L,2,40,임시.일용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,31938,19000,3000,2400,0
16903,2016,915202371,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,43,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,68745,3200,9600,0,0
16904,2016,915203301,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,A,6,62,고용원이 있는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,176573,8600,0,3000,3600
16905,2016,915203321,수도권,남자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,9,43,임시.일용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,24842,3000,3800,0,0
16906,2016,915203381,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,0,0,61,"기타(무직자, 가사, 학생 등)",배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,45032,14000,2400,0,545
16907,2016,915204101,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,I,4,49,고용원이 있는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,161226,75000,3600,2400,0
16908,2016,915500111,수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,중학교 졸업,1인 가구,N,9,66,임시.일용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 미보유,4000,0,1530,0,0
16909,2016,915500131,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,N,9,68,상용근로자,배우자있음,자기집,132.2㎡ 이상,단독주택,부채 보유,54703,10050,1200,0,600
16910,2016,915500141,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,K,1,51,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,64336,5000,12000,0,0
16911,2016,915500151,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,R,4,65,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,87540,20000,3000,1100,0
16912,2016,915500161,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,J,3,32,상용근로자,미혼,월세,49.6㎡ 미만,기타,부채 보유,6262,50,3200,0,0
16913,2016,915503331,수도권,여자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,74,"기타(무직자, 가사, 학생 등)",배우자있음,기타,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,60,0,0,0,0
16914,2016,915503341,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,47,"기타(무직자, 가사, 학생 등)",배우자있음,기타,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,2382,2120,5400,0,0
16915,2016,915503391,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,G,3,40,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,46945,7000,2400,400,0
16916,2016,915600101,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,5,53,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,연립 및 다세대,부채 보유,35865,300,4920,0,0
16917,2016,915600141,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,I,4,36,고용원이 있는 자영업자,미혼,월세,49.6㎡ 미만,연립 및 다세대,부채 미보유,11924,0,0,2400,60
16918,2016,915600181,수도권,여자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,62,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ 미만,아파트,부채 보유,3623,1300,1560,0,0
16919,2016,915600191,수도권,여자,1,노인가구,그 외 가구,그 외 가구,다문화 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,75,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ 미만,아파트,부채 보유,1988,1000,0,0,0
16920,2016,915600301,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,E,8,41,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,31440,0,10000,0,0
16921,2016,915600321,수도권,여자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,I,9,48,임시.일용근로자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,93,0,720,0,0
16922,2016,915600341,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,E,5,45,고용원이 없는 자영업자,배우자있음,월세,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,4811,1000,0,2400,0
16923,2016,915600361,수도권,여자,2,그 외 가구,그 외 가구,한부모 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,9,47,상용근로자,사별,기타,49.6㎡ 미만,연립 및 다세대,부채 미보유,773,0,1560,0,0
16924,2016,915600371,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,S,9,67,임시.일용근로자,미혼,자기집,49.6㎡ 미만,연립 및 다세대,부채 미보유,5010,0,250,0,0
